x, u_gen, u_spec
0.081808, 0.476918, 0.476918
0.081908, 0.477259, 0.477259
0.082008, 0.477600, 0.477600
0.082108, 0.477940, 0.477940
0.082208, 0.478280, 0.478280
0.082308, 0.478619, 0.478619
0.082408, 0.478958, 0.478958
0.082508, 0.479297, 0.479297
0.082608, 0.479635, 0.479635
0.082708, 0.479972, 0.479972
0.082808, 0.480309, 0.480309
0.082908, 0.480646, 0.480646
0.083008, 0.480982, 0.480982
0.083108, 0.481318, 0.481318
0.083208, 0.481654, 0.481654
0.083308, 0.481989, 0.481989
0.083408, 0.482323, 0.482323
0.083508, 0.482657, 0.482657
0.083608, 0.482991, 0.482991
0.083708, 0.483324, 0.483324
0.083808, 0.483657, 0.483657
0.083908, 0.483989, 0.483989
0.084008, 0.484321, 0.484321
0.084108, 0.484653, 0.484653
0.084208, 0.484984, 0.484984
0.084308, 0.485314, 0.485314
0.084408, 0.485645, 0.485645
0.084508, 0.485974, 0.485974
0.084608, 0.486304, 0.486304
0.084708, 0.486633, 0.486633
0.084808, 0.486961, 0.486961
0.084908, 0.487289, 0.487289
0.085009, 0.487617, 0.487617
0.085109, 0.487944, 0.487944
0.085209, 0.488271, 0.488271
0.085309, 0.488597, 0.488597
0.085409, 0.488923, 0.488923
0.085509, 0.489248, 0.489248
0.085609, 0.489574, 0.489574
0.085709, 0.489898, 0.489898
0.085809, 0.490222, 0.490222
0.085909, 0.490546, 0.490546
0.086009, 0.490870, 0.490870
0.086109, 0.491193, 0.491193
0.086209, 0.491515, 0.491515
0.086309, 0.491837, 0.491837
0.086409, 0.492159, 0.492159
0.086509, 0.492480, 0.492480
0.086609, 0.492801, 0.492801
0.086709, 0.493121, 0.493121
0.086809, 0.493441, 0.493441
0.086909, 0.493761, 0.493761
0.087009, 0.494080, 0.494080
0.087109, 0.494399, 0.494399
0.087209, 0.494717, 0.494717
0.087309, 0.495035, 0.495035
0.087409, 0.495353, 0.495353
0.087509, 0.495670, 0.495670
0.087609, 0.495986, 0.495986
0.087709, 0.496303, 0.496303
0.087809, 0.496618, 0.496618
0.087909, 0.496934, 0.496934
0.088009, 0.497249, 0.497249
0.088109, 0.497563, 0.497563
0.088209, 0.497877, 0.497877
0.088309, 0.498191, 0.498191
0.088409, 0.498505, 0.498505
0.088509, 0.498817, 0.498817
0.088609, 0.499130, 0.499130
0.088709, 0.499442, 0.499442
0.088809, 0.499754, 0.499754
0.088909, 0.500065, 0.500065
0.089009, 0.500376, 0.500376
0.089109, 0.500686, 0.500686
0.089209, 0.500996, 0.500996
0.089309, 0.501306, 0.501306
0.089409, 0.501615, 0.501615
0.089509, 0.501924, 0.501924
0.089609, 0.502232, 0.502232
0.089709, 0.502540, 0.502540
0.089809, 0.502848, 0.502848
0.089909, 0.503155, 0.503155
0.090009, 0.503462, 0.503462
0.090109, 0.503768, 0.503768
0.090209, 0.504074, 0.504074
0.090309, 0.504380, 0.504380
0.090409, 0.504685, 0.504685
0.090509, 0.504990, 0.504990
0.090609, 0.505294, 0.505294
0.090709, 0.505598, 0.505598
0.090809, 0.505902, 0.505902
0.090909, 0.506205, 0.506205
0.091009, 0.506507, 0.506507
0.091109, 0.506810, 0.506810
0.091209, 0.507112, 0.507112
0.091309, 0.507413, 0.507413
0.091409, 0.507714, 0.507714
0.091509, 0.508015, 0.508015
0.091609, 0.508315, 0.508315
0.091709, 0.508615, 0.508615
0.091809, 0.508915, 0.508915
0.091909, 0.509214, 0.509214
0.092009, 0.509513, 0.509513
0.092109, 0.509811, 0.509811
0.092209, 0.510109, 0.510109
0.092309, 0.510406, 0.510406
0.092409, 0.510703, 0.510703
0.092509, 0.511000, 0.511000
0.092609, 0.511296, 0.511296
0.092709, 0.511592, 0.511592
0.092809, 0.511888, 0.511888
0.092909, 0.512183, 0.512183
0.093009, 0.512478, 0.512478
0.093109, 0.512772, 0.512772
0.093209, 0.513066, 0.513066
0.093309, 0.513360, 0.513360
0.093409, 0.513653, 0.513653
0.093509, 0.513946, 0.513946
0.093609, 0.514238, 0.514238
0.093709, 0.514530, 0.514530
0.093809, 0.514822, 0.514822
0.093909, 0.515113, 0.515113
0.094009, 0.515404, 0.515404
0.094109, 0.515694, 0.515694
0.094209, 0.515984, 0.515984
0.094309, 0.516274, 0.516274
0.094409, 0.516563, 0.516563
0.094509, 0.516852, 0.516852
0.094609, 0.517140, 0.517140
0.094709, 0.517429, 0.517429
0.094809, 0.517716, 0.517716
0.094909, 0.518004, 0.518004
0.095010, 0.518290, 0.518290
0.095110, 0.518577, 0.518577
0.095210, 0.518863, 0.518863
0.095310, 0.519149, 0.519149
0.095410, 0.519434, 0.519434
0.095510, 0.519719, 0.519719
0.095610, 0.520004, 0.520004
0.095710, 0.520288, 0.520288
0.095810, 0.520572, 0.520572
0.095910, 0.520856, 0.520856
0.096010, 0.521139, 0.521139
0.096110, 0.521421, 0.521421
0.096210, 0.521704, 0.521704
0.096310, 0.521986, 0.521986
0.096410, 0.522267, 0.522267
0.096510, 0.522548, 0.522548
0.096610, 0.522829, 0.522829
0.096710, 0.523109, 0.523109
0.096810, 0.523389, 0.523389
0.096910, 0.523669, 0.523669
0.097010, 0.523948, 0.523948
0.097110, 0.524227, 0.524227
0.097210, 0.524506, 0.524506
0.097310, 0.524784, 0.524784
0.097410, 0.525062, 0.525062
0.097510, 0.525339, 0.525339
0.097610, 0.525616, 0.525616
0.097710, 0.525893, 0.525893
0.097810, 0.526169, 0.526169
0.097910, 0.526445, 0.526445
0.098010, 0.526720, 0.526720
0.098110, 0.526995, 0.526995
0.098210, 0.527270, 0.527270
0.098310, 0.527545, 0.527545
0.098410, 0.527819, 0.527819
0.098510, 0.528092, 0.528092
0.098610, 0.528365, 0.528365
0.098710, 0.528638, 0.528638
0.098810, 0.528911, 0.528911
0.098910, 0.529183, 0.529183
0.099010, 0.529455, 0.529455
0.099110, 0.529726, 0.529726
0.099210, 0.529997, 0.529997
0.099310, 0.530268, 0.530268
0.099410, 0.530538, 0.530538
0.099510, 0.530808, 0.530808
0.099610, 0.531077, 0.531077
0.099710, 0.531347, 0.531347
0.099810, 0.531615, 0.531615
0.099910, 0.531884, 0.531884
0.100010, 0.532152, 0.532152
0.100110, 0.532420, 0.532420
0.100210, 0.532687, 0.532687
0.100310, 0.532954, 0.532954
0.100410, 0.533220, 0.533220
0.100510, 0.533487, 0.533487
0.100610, 0.533752, 0.533752
0.100710, 0.534018, 0.534018
0.100810, 0.534283, 0.534283
0.100910, 0.534548, 0.534548
0.101010, 0.534812, 0.534812
0.101110, 0.535076, 0.535076
0.101210, 0.535340, 0.535340
0.101310, 0.535603, 0.535603
0.101410, 0.535866, 0.535866
0.101510, 0.536129, 0.536129
0.101610, 0.536391, 0.536391
0.101710, 0.536653, 0.536653
0.101810, 0.536914, 0.536914
0.101910, 0.537175, 0.537175
0.102010, 0.537436, 0.537436
0.102110, 0.537697, 0.537697
0.102210, 0.537957, 0.537957
0.102310, 0.538216, 0.538216
0.102410, 0.538476, 0.538476
0.102510, 0.538735, 0.538735
0.102610, 0.538993, 0.538993
0.102710, 0.539252, 0.539252
0.102810, 0.539509, 0.539509
0.102910, 0.539767, 0.539767
0.103010, 0.540024, 0.540024
0.103110, 0.540281, 0.540281
0.103210, 0.540537, 0.540537
0.103310, 0.540794, 0.540794
0.103410, 0.541049, 0.541049
0.103510, 0.541305, 0.541305
0.103610, 0.541560, 0.541560
0.103710, 0.541814, 0.541814
0.103810, 0.542069, 0.542069
0.103910, 0.542323, 0.542323
0.104010, 0.542576, 0.542576
0.104110, 0.542830, 0.542830
0.104210, 0.543083, 0.543083
0.104310, 0.543335, 0.543335
0.104410, 0.543587, 0.543587
0.104510, 0.543839, 0.543839
0.104610, 0.544091, 0.544091
0.104710, 0.544342, 0.544342
0.104810, 0.544593, 0.544593
0.104910, 0.544843, 0.544843
0.105011, 0.545093, 0.545093
0.105111, 0.545343, 0.545343
0.105211, 0.545592, 0.545592
0.105311, 0.545841, 0.545841
0.105411, 0.546090, 0.546090
0.105511, 0.546339, 0.546339
0.105611, 0.546587, 0.546587
0.105711, 0.546834, 0.546834
0.105811, 0.547081, 0.547081
0.105911, 0.547328, 0.547328
0.106011, 0.547575, 0.547575
0.106111, 0.547821, 0.547821
0.106211, 0.548067, 0.548067
0.106311, 0.548313, 0.548313
0.106411, 0.548558, 0.548558
0.106511, 0.548803, 0.548803
0.106611, 0.549048, 0.549048
0.106711, 0.549292, 0.549292
0.106811, 0.549536, 0.549536
0.106911, 0.549779, 0.549779
0.107011, 0.550022, 0.550022
0.107111, 0.550265, 0.550265
0.107211, 0.550508, 0.550508
0.107311, 0.550750, 0.550750
0.107411, 0.550992, 0.550992
0.107511, 0.551233, 0.551233
0.107611, 0.551474, 0.551474
0.107711, 0.551715, 0.551715
0.107811, 0.551955, 0.551955
0.107911, 0.552195, 0.552195
0.108011, 0.552435, 0.552435
0.108111, 0.552675, 0.552675
0.108211, 0.552914, 0.552914
0.108311, 0.553152, 0.553152
0.108411, 0.553391, 0.553391
0.108511, 0.553629, 0.553629
0.108611, 0.553867, 0.553867
0.108711, 0.554104, 0.554104
0.108811, 0.554341, 0.554341
0.108911, 0.554578, 0.554578
0.109011, 0.554814, 0.554814
0.109111, 0.555050, 0.555050
0.109211, 0.555286, 0.555286
0.109311, 0.555521, 0.555521
0.109411, 0.555756, 0.555756
0.109511, 0.555991, 0.555991
0.109611, 0.556225, 0.556225
0.109711, 0.556459, 0.556459
0.109811, 0.556693, 0.556693
0.109911, 0.556926, 0.556926
0.110011, 0.557159, 0.557159
0.110111, 0.557392, 0.557392
0.110211, 0.557625, 0.557625
0.110311, 0.557857, 0.557857
0.110411, 0.558088, 0.558088
0.110511, 0.558320, 0.558320
0.110611, 0.558551, 0.558551
0.110711, 0.558781, 0.558781
0.110811, 0.559012, 0.559012
0.110911, 0.559242, 0.559242
0.111011, 0.559472, 0.559472
0.111111, 0.559701, 0.559701
0.111211, 0.559930, 0.559930
0.111311, 0.560159, 0.560159
0.111411, 0.560387, 0.560387
0.111511, 0.560615, 0.560615
0.111611, 0.560843, 0.560843
0.111711, 0.561070, 0.561070
0.111811, 0.561297, 0.561297
0.111911, 0.561524, 0.561524
0.112011, 0.561751, 0.561751
0.112111, 0.561977, 0.561977
0.112211, 0.562202, 0.562202
0.112311, 0.562428, 0.562428
0.112411, 0.562653, 0.562653
0.112511, 0.562878, 0.562878
0.112611, 0.563102, 0.563102
0.112711, 0.563327, 0.563327
0.112811, 0.563550, 0.563550
0.112911, 0.563774, 0.563774
0.113011, 0.563997, 0.563997
0.113111, 0.564220, 0.564220
0.113211, 0.564442, 0.564442
0.113311, 0.564665, 0.564665
0.113411, 0.564887, 0.564887
0.113511, 0.565108, 0.565108
0.113611, 0.565329, 0.565329
0.113711, 0.565550, 0.565550
0.113811, 0.565771, 0.565771
0.113911, 0.565991, 0.565991
0.114011, 0.566211, 0.566211
0.114111, 0.566431, 0.566431
0.114211, 0.566650, 0.566650
0.114311, 0.566869, 0.566869
0.114411, 0.567088, 0.567088
0.114511, 0.567306, 0.567306
0.114611, 0.567524, 0.567524
0.114711, 0.567742, 0.567742
0.114811, 0.567959, 0.567959
0.114911, 0.568177, 0.568177
0.115012, 0.568393, 0.568393
0.115112, 0.568610, 0.568610
0.115212, 0.568826, 0.568826
0.115312, 0.569042, 0.569042
0.115412, 0.569257, 0.569257
0.115512, 0.569472, 0.569472
0.115612, 0.569687, 0.569687
0.115712, 0.569902, 0.569902
0.115812, 0.570116, 0.570116
0.115912, 0.570330, 0.570330
0.116012, 0.570544, 0.570544
0.116112, 0.570757, 0.570757
0.116212, 0.570970, 0.570970
0.116312, 0.571183, 0.571183
0.116412, 0.571395, 0.571395
0.116512, 0.571607, 0.571607
0.116612, 0.571819, 0.571819
0.116712, 0.572030, 0.572030
0.116812, 0.572242, 0.572242
0.116912, 0.572452, 0.572452
0.117012, 0.572663, 0.572663
0.117112, 0.572873, 0.572873
0.117212, 0.573083, 0.573083
0.117312, 0.573293, 0.573293
0.117412, 0.573502, 0.573502
0.117512, 0.573711, 0.573711
0.117612, 0.573919, 0.573919
0.117712, 0.574128, 0.574128
0.117812, 0.574336, 0.574336
0.117912, 0.574544, 0.574544
0.118012, 0.574751, 0.574751
0.118112, 0.574958, 0.574958
0.118212, 0.575165, 0.575165
0.118312, 0.575371, 0.575371
0.118412, 0.575578, 0.575578
0.118512, 0.575784, 0.575784
0.118612, 0.575989, 0.575989
0.118712, 0.576194, 0.576194
0.118812, 0.576399, 0.576399
0.118912, 0.576604, 0.576604
0.119012, 0.576808, 0.576808
0.119112, 0.577012, 0.577012
0.119212, 0.577216, 0.577216
0.119312, 0.577420, 0.577420
0.119412, 0.577623, 0.577623
0.119512, 0.577826, 0.577826
0.119612, 0.578028, 0.578028
0.119712, 0.578230, 0.578230
0.119812, 0.578432, 0.578432
0.119912, 0.578634, 0.578634
0.120012, 0.578835, 0.578835
0.120112, 0.579036, 0.579036
0.120212, 0.579237, 0.579237
0.120312, 0.579438, 0.579438
0.120412, 0.579638, 0.579638
0.120512, 0.579837, 0.579837
0.120612, 0.580037, 0.580037
0.120712, 0.580236, 0.580236
0.120812, 0.580435, 0.580435
0.120912, 0.580634, 0.580634
0.121012, 0.580832, 0.580832
0.121112, 0.581030, 0.581030
0.121212, 0.581228, 0.581228
0.121312, 0.581425, 0.581425
0.121412, 0.581623, 0.581623
0.121512, 0.581819, 0.581819
0.121612, 0.582016, 0.582016
0.121712, 0.582212, 0.582212
0.121812, 0.582408, 0.582408
0.121912, 0.582604, 0.582604
0.122012, 0.582799, 0.582799
0.122112, 0.582994, 0.582994
0.122212, 0.583189, 0.583189
0.122312, 0.583383, 0.583383
0.122412, 0.583578, 0.583578
0.122512, 0.583772, 0.583772
0.122612, 0.583965, 0.583965
0.122712, 0.584158, 0.584158
0.122812, 0.584351, 0.584351
0.122912, 0.584544, 0.584544
0.123012, 0.584737, 0.584737
0.123112, 0.584929, 0.584929
0.123212, 0.585121, 0.585121
0.123312, 0.585312, 0.585312
0.123412, 0.585503, 0.585503
0.123512, 0.585694, 0.585694
0.123612, 0.585885, 0.585885
0.123712, 0.586075, 0.586075
0.123812, 0.586266, 0.586266
0.123912, 0.586455, 0.586455
0.124012, 0.586645, 0.586645
0.124112, 0.586834, 0.586834
0.124212, 0.587023, 0.587023
0.124312, 0.587212, 0.587212
0.124412, 0.587400, 0.587400
0.124512, 0.587588, 0.587588
0.124612, 0.587776, 0.587776
0.124712, 0.587963, 0.587963
0.124812, 0.588151, 0.588151
0.124912, 0.588338, 0.588338
0.125013, 0.588524, 0.588524
0.125113, 0.588710, 0.588710
0.125213, 0.588897, 0.588897
0.125313, 0.589082, 0.589082
0.125413, 0.589268, 0.589268
0.125513, 0.589453, 0.589453
0.125613, 0.589638, 0.589638
0.125713, 0.589823, 0.589823
0.125813, 0.590007, 0.590007
0.125913, 0.590191, 0.590191
0.126013, 0.590375, 0.590375
0.126113, 0.590558, 0.590558
0.126213, 0.590742, 0.590742
0.126313, 0.590924, 0.590924
0.126413, 0.591107, 0.591107
0.126513, 0.591289, 0.591289
0.126613, 0.591472, 0.591472
0.126713, 0.591653, 0.591653
0.126813, 0.591835, 0.591835
0.126913, 0.592016, 0.592016
0.127013, 0.592197, 0.592197
0.127113, 0.592378, 0.592378
0.127213, 0.592558, 0.592558
0.127313, 0.592738, 0.592738
0.127413, 0.592918, 0.592918
0.127513, 0.593098, 0.593098
0.127613, 0.593277, 0.593277
0.127713, 0.593456, 0.593456
0.127813, 0.593635, 0.593635
0.127913, 0.593813, 0.593813
0.128013, 0.593991, 0.593991
0.128113, 0.594169, 0.594169
0.128213, 0.594347, 0.594347
0.128313, 0.594524, 0.594524
0.128413, 0.594701, 0.594701
0.128513, 0.594878, 0.594878
0.128613, 0.595054, 0.595054
0.128713, 0.595231, 0.595231
0.128813, 0.595407, 0.595407
0.128913, 0.595582, 0.595582
0.129013, 0.595758, 0.595758
0.129113, 0.595933, 0.595933
0.129213, 0.596108, 0.596108
0.129313, 0.596282, 0.596282
0.129413, 0.596456, 0.596456
0.129513, 0.596630, 0.596630
0.129613, 0.596804, 0.596804
0.129713, 0.596978, 0.596978
0.129813, 0.597151, 0.597151
0.129913, 0.597324, 0.597324
0.130013, 0.597496, 0.597496
0.130113, 0.597669, 0.597669
0.130213, 0.597841, 0.597841
0.130313, 0.598013, 0.598013
0.130413, 0.598184, 0.598184
0.130513, 0.598356, 0.598356
0.130613, 0.598527, 0.598527
0.130713, 0.598697, 0.598697
0.130813, 0.598868, 0.598868
0.130913, 0.599038, 0.599038
0.131013, 0.599208, 0.599208
0.131113, 0.599378, 0.599378
0.131213, 0.599547, 0.599547
0.131313, 0.599716, 0.599716
0.131413, 0.599885, 0.599885
0.131513, 0.600054, 0.600054
0.131613, 0.600222, 0.600222
0.131713, 0.600390, 0.600390
0.131813, 0.600558, 0.600558
0.131913, 0.600725, 0.600725
0.132013, 0.600893, 0.600893
0.132113, 0.601060, 0.601060
0.132213, 0.601226, 0.601226
0.132313, 0.601393, 0.601393
0.132413, 0.601559, 0.601559
0.132513, 0.601725, 0.601725
0.132613, 0.601891, 0.601891
0.132713, 0.602056, 0.602056
0.132813, 0.602221, 0.602221
0.132913, 0.602386, 0.602386
0.133013, 0.602551, 0.602551
0.133113, 0.602715, 0.602715
0.133213, 0.602879, 0.602879
0.133313, 0.603043, 0.603043
0.133413, 0.603206, 0.603206
0.133513, 0.603370, 0.603370
0.133613, 0.603533, 0.603533
0.133713, 0.603695, 0.603695
0.133813, 0.603858, 0.603858
0.133913, 0.604020, 0.604020
0.134013, 0.604182, 0.604182
0.134113, 0.604344, 0.604344
0.134213, 0.604505, 0.604505
0.134313, 0.604666, 0.604666
0.134413, 0.604827, 0.604827
0.134513, 0.604988, 0.604988
0.134613, 0.605148, 0.605148
0.134713, 0.605308, 0.605308
0.134813, 0.605468, 0.605468
0.134913, 0.605628, 0.605628
0.135014, 0.605787, 0.605787
0.135114, 0.605946, 0.605946
0.135214, 0.606105, 0.606105
0.135314, 0.606264, 0.606264
0.135414, 0.606422, 0.606422
0.135514, 0.606580, 0.606580
0.135614, 0.606738, 0.606738
0.135714, 0.606896, 0.606896
0.135814, 0.607053, 0.607053
0.135914, 0.607210, 0.607210
0.136014, 0.607367, 0.607367
0.136114, 0.607523, 0.607523
0.136214, 0.607679, 0.607679
0.136314, 0.607835, 0.607835
0.136414, 0.607991, 0.607991
0.136514, 0.608147, 0.608147
0.136614, 0.608302, 0.608302
0.136714, 0.608457, 0.608457
0.136814, 0.608612, 0.608612
0.136914, 0.608766, 0.608766
0.137014, 0.608920, 0.608920
0.137114, 0.609074, 0.609074
0.137214, 0.609228, 0.609228
0.137314, 0.609381, 0.609381
0.137414, 0.609535, 0.609535
0.137514, 0.609688, 0.609688
0.137614, 0.609840, 0.609840
0.137714, 0.609993, 0.609993
0.137814, 0.610145, 0.610145
0.137914, 0.610297, 0.610297
0.138014, 0.610449, 0.610449
0.138114, 0.610600, 0.610600
0.138214, 0.610751, 0.610751
0.138314, 0.610902, 0.610902
0.138414, 0.611053, 0.611053
0.138514, 0.611203, 0.611203
0.138614, 0.611353, 0.611353
0.138714, 0.611503, 0.611503
0.138814, 0.611653, 0.611653
0.138914, 0.611802, 0.611802
0.139014, 0.611952, 0.611952
0.139114, 0.612101, 0.612101
0.139214, 0.612249, 0.612249
0.139314, 0.612398, 0.612398
0.139414, 0.612546, 0.612546
0.139514, 0.612694, 0.612694
0.139614, 0.612842, 0.612842
0.139714, 0.612989, 0.612989
0.139814, 0.613136, 0.613136
0.139914, 0.613283, 0.613283
0.140014, 0.613430, 0.613430
0.140114, 0.613576, 0.613576
0.140214, 0.613723, 0.613723
0.140314, 0.613869, 0.613869
0.140414, 0.614014, 0.614014
0.140514, 0.614160, 0.614160
0.140614, 0.614305, 0.614305
0.140714, 0.614450, 0.614450
0.140814, 0.614595, 0.614595
0.140914, 0.614739, 0.614739
0.141014, 0.614883, 0.614883
0.141114, 0.615027, 0.615027
0.141214, 0.615171, 0.615171
0.141314, 0.615315, 0.615315
0.141414, 0.615458, 0.615458
0.141514, 0.615601, 0.615601
0.141614, 0.615744, 0.615744
0.141714, 0.615886, 0.615886
0.141814, 0.616029, 0.616029
0.141914, 0.616171, 0.616171
0.142014, 0.616313, 0.616313
0.142114, 0.616454, 0.616454
0.142214, 0.616595, 0.616595
0.142314, 0.616737, 0.616737
0.142414, 0.616877, 0.616877
0.142514, 0.617018, 0.617018
0.142614, 0.617158, 0.617158
0.142714, 0.617298, 0.617298
0.142814, 0.617438, 0.617438
0.142914, 0.617578, 0.617578
0.143014, 0.617717, 0.617717
0.143114, 0.617857, 0.617857
0.143214, 0.617996, 0.617996
0.143314, 0.618134, 0.618134
0.143414, 0.618273, 0.618273
0.143514, 0.618411, 0.618411
0.143614, 0.618549, 0.618549
0.143714, 0.618687, 0.618687
0.143814, 0.618824, 0.618824
0.143914, 0.618961, 0.618961
0.144014, 0.619098, 0.619098
0.144114, 0.619235, 0.619235
0.144214, 0.619372, 0.619372
0.144314, 0.619508, 0.619508
0.144414, 0.619644, 0.619644
0.144514, 0.619780, 0.619780
0.144614, 0.619916, 0.619916
0.144714, 0.620051, 0.620051
0.144814, 0.620186, 0.620186
0.144914, 0.620321, 0.620321
0.145015, 0.620456, 0.620456
0.145115, 0.620590, 0.620590
0.145215, 0.620724, 0.620724
0.145315, 0.620858, 0.620858
0.145415, 0.620992, 0.620992
0.145515, 0.621126, 0.621126
0.145615, 0.621259, 0.621259
0.145715, 0.621392, 0.621392
0.145815, 0.621525, 0.621525
0.145915, 0.621657, 0.621657
0.146015, 0.621790, 0.621790
0.146115, 0.621922, 0.621922
0.146215, 0.622054, 0.622054
0.146315, 0.622185, 0.622185
0.146415, 0.622317, 0.622317
0.146515, 0.622448, 0.622448
0.146615, 0.622579, 0.622579
0.146715, 0.622709, 0.622709
0.146815, 0.622840, 0.622840
0.146915, 0.622970, 0.622970
0.147015, 0.623100, 0.623100
0.147115, 0.623230, 0.623230
0.147215, 0.623360, 0.623360
0.147315, 0.623489, 0.623489
0.147415, 0.623618, 0.623618
0.147515, 0.623747, 0.623747
0.147615, 0.623876, 0.623876
0.147715, 0.624004, 0.624004
0.147815, 0.624132, 0.624132
0.147915, 0.624260, 0.624260
0.148015, 0.624388, 0.624388
0.148115, 0.624515, 0.624515
0.148215, 0.624643, 0.624643
0.148315, 0.624770, 0.624770
0.148415, 0.624897, 0.624897
0.148515, 0.625023, 0.625023
0.148615, 0.625150, 0.625150
0.148715, 0.625276, 0.625276
0.148815, 0.625402, 0.625402
0.148915, 0.625527, 0.625527
0.149015, 0.625653, 0.625653
0.149115, 0.625778, 0.625778
0.149215, 0.625903, 0.625903
0.149315, 0.626028, 0.626028
0.149415, 0.626152, 0.626152
0.149515, 0.626277, 0.626277
0.149615, 0.626401, 0.626401
0.149715, 0.626525, 0.626525
0.149815, 0.626648, 0.626648
0.149915, 0.626772, 0.626772
0.150015, 0.626895, 0.626895
0.150115, 0.627018, 0.627018
0.150215, 0.627141, 0.627141
0.150315, 0.627263, 0.627263
0.150415, 0.627386, 0.627386
0.150515, 0.627508, 0.627508
0.150615, 0.627630, 0.627630
0.150715, 0.627751, 0.627751
0.150815, 0.627873, 0.627873
0.150915, 0.627994, 0.627994
0.151015, 0.628115, 0.628115
0.151115, 0.628236, 0.628236
0.151215, 0.628356, 0.628356
0.151315, 0.628477, 0.628477
0.151415, 0.628597, 0.628597
0.151515, 0.628717, 0.628717
0.151615, 0.628836, 0.628836
0.151715, 0.628956, 0.628956
0.151815, 0.629075, 0.629075
0.151915, 0.629194, 0.629194
0.152015, 0.629313, 0.629313
0.152115, 0.629432, 0.629432
0.152215, 0.629550, 0.629550
0.152315, 0.629668, 0.629668
0.152415, 0.629786, 0.629786
0.152515, 0.629904, 0.629904
0.152615, 0.630021, 0.630021
0.152715, 0.630139, 0.630139
0.152815, 0.630256, 0.630256
0.152915, 0.630372, 0.630372
0.153015, 0.630489, 0.630489
0.153115, 0.630605, 0.630605
0.153215, 0.630722, 0.630722
0.153315, 0.630838, 0.630838
0.153415, 0.630953, 0.630953
0.153515, 0.631069, 0.631069
0.153615, 0.631184, 0.631184
0.153715, 0.631299, 0.631299
0.153815, 0.631414, 0.631414
0.153915, 0.631529, 0.631529
0.154015, 0.631643, 0.631643
0.154115, 0.631758, 0.631758
0.154215, 0.631872, 0.631872
0.154315, 0.631986, 0.631986
0.154415, 0.632099, 0.632099
0.154515, 0.632213, 0.632213
0.154615, 0.632326, 0.632326
0.154715, 0.632439, 0.632439
0.154815, 0.632552, 0.632552
0.154915, 0.632664, 0.632664
0.155016, 0.632776, 0.632776
0.155116, 0.632889, 0.632889
